id,name,price_nzd,room_type,accommodates,minimum_nights,review_scores_rating,number_of_reviews,last_review,region_parent_name,latitude,longitude,host_name,formatted_price
l31173962,Home in Auckland · 3 bedrooms · 3 beds · 2 baths,295.0,Entire home/apt,6,3,5.0,1,2019-01-07,Auckland,-36.78488,175.01119,Ben,$295.00
l16278210,Home in Tauranga · ★4.82 · 3 bedrooms · 4 beds · 2 baths,391.0,Entire home/apt,6,7,4.82,29,2023-02-18,Tauranga City,-37.67285,176.22553,Hannah,$391.00
l903361613673252601,Rental unit in Auckland · 2 bedrooms · 2 beds · 1 bath,165.0,Entire home/apt,4,5,5.0,1,2023-08-24,Auckland,-36.87521,174.71652,Elliot,$165.00
l35325,Home in Queenstown · ★4.70 · 3 bedrooms · 6 beds · 1.5 baths,250.0,Entire home/apt,6,13,4.7,20,2023-07-30,Queenstown-Lakes District,-45.00532000000001,168.77714,Chika,$250.00
l11047904,Rental unit in Queenstown · ★4.88 · 1 bedroom · 1 bed · 1 bath,250.0,Entire home/apt,3,3,4.88,75,2023-08-12,Queenstown-Lakes District,-45.00691,168.77235,Libby,$250.00
l717635973013005779,Guesthouse in Greymouth · ★4.99 · 1 bedroom · 1 bed · 1 bath,214.0,Entire home/apt,2,1,4.99,74,2023-08-28,Grey District,-42.53459,171.16015,Anthea,$214.00
l51974354,Home in Kaikōura · ★4.83 · 3 bedrooms · 3 beds · 2 baths,220.0,Entire home/apt,6,1,4.83,30,2023-08-20,Kaikoura District,-42.41838,173.69658,Warrick,$220.00
l658787945692955091,Bungalow in Matarangi · 4 bedrooms · 6 beds · 2 baths,503.0,Entire home/apt,8,2,3.0,1,2022-10-08,Thames-Coromandel District,-36.72973,175.66257,Bachcare,$503.00
l15397991,Home in Wellington · ★4.92 · 1 bedroom · 1 bed · 1 private bath,80.0,Private room,2,1,4.92,26,2023-08-02,Wellington City,-41.33662,174.78271,Mark,$80.00
l20908651,Home in Mikimiki · ★4.97 · 4 bedrooms · 9 beds · 2 baths,356.0,Entire home/apt,16,2,4.97,71,2023-07-22,Masterton District,-40.84079000000001,175.53668000000005,Shenagh,$356.00
l5944153,Home in Tuai · ★4.92 · 2 bedrooms · 3 beds · 1 shared bath,120.0,Private room,4,1,4.92,159,2023-06-21,Wairoa District,-38.81112,177.14371,Jane,$120.00
l785137569132998494,Home in Tauranga · 3 bedrooms · 4 beds · 1 bath,275.0,Entire home/apt,6,5,,0,,Tauranga City,-37.6769994,176.12704119999995,Hannah,$275.00
l913952272560413350,Home in Waiheke Island · ★New · 3 bedrooms · 6 beds · 1.5 baths,395.0,Entire home/apt,8,2,,0,,Auckland,-36.78523,175.04577,Waiheke Holiday Homes,$395.00
l963347277319846496,Farm stay in Dairy Flat · ★New · 1 bedroom · 1 bed · 1 bath,200.0,Private room,1,5,,0,,Auckland,-36.68378768026243,174.67843603169547,Olivia,$200.00
l38826540,Guest suite in Auckland · ★4.89 · 1 bedroom · 3 beds · 1 bath,94.0,Entire home/apt,3,3,4.89,64,2023-08-25,Auckland,-36.81184,174.7408,Majid,$94.00
l684137756557411207,Home in Waiheke Island · ★New · 3 bedrooms · 3 beds · 2 baths,575.0,Entire home/apt,6,2,,0,,Auckland,-36.78692311250372,175.0072744276297,Penelope,$575.00
l868228765270858293,Home in Lake Tekapo · ★5.0 · 3 bedrooms · 5 beds · 1 bath,239.0,Entire home/apt,7,1,5.0,28,2023-08-20,Mackenzie District,-44.0108583,170.474664,Book Tekapo,$239.00
l16846055,Home in Martinborough · ★4.79 · 2 bedrooms · 1 bed · 1 bath,185.0,Entire home/apt,2,2,4.79,28,2023-04-10,South Wairarapa District,-41.22178,175.44836,Phillip And Sarah,$185.00
l31268349,Home in Wanaka · 4 bedrooms · 4 beds · 2 baths,900.0,Entire home/apt,7,2,,0,,Queenstown-Lakes District,-44.68715,169.14115,Nick,$900.00
l45508839,Home in Tauranga · ★5.0 · 3 bedrooms · 3 beds · 1 bath,355.0,Entire home/apt,6,3,5.0,5,2021-02-07,Tauranga City,-37.65826,176.21043,Roslyn,$355.00
l33119616,Home in Masterton · ★4.97 · 4 bedrooms · 5 beds · 2 baths,230.0,Entire home/apt,6,2,4.97,89,2023-07-31,Masterton District,-40.96464,175.61779,Graham And Laurel,$230.00
l23165862,Rental unit in Nelson · ★4.97 · 1 bedroom · 1 bed · 1 bath,150.0,Entire home/apt,2,2,4.97,216,2023-08-23,Nelson City,-41.28056,173.25107,Caroline,$150.00
l21635590,Home in Blenheim · Studio · 1 bed · 2 baths,600.0,Entire home/apt,6,7,,0,,Marlborough District,-41.50255,173.93328,Michiel,$600.00
l43004312,Rental unit in Port Chalmers · ★4.95 · 2 bedrooms · 2 beds · 1 bath,170.0,Entire home/apt,4,2,4.95,40,2023-06-24,Dunedin City,-45.8151,170.62146,Robyne & Allan,$170.00
l833003821474736451,Home in Rotorua · ★4.74 · 3 bedrooms · 4 beds · 1 bath,205.0,Entire home/apt,6,2,4.74,23,2023-07-29,Rotorua District,-38.14418,176.23356,Jessie,$205.00
l951620882777718843,Home in Oropi · ★New · 2 bedrooms · 3 beds · 1 bath,180.0,Entire home/apt,4,2,,0,,Western Bay of Plenty District,-37.76211195095555,176.15020959473682,Anna,$180.00
l14889147,Home in Auckland · ★5.0 · 3 bedrooms · 6 beds · 2 baths,600.0,Entire home/apt,7,3,5.0,10,2020-01-18,Auckland,-36.86114,174.73093,Ginny,$600.00
l867615395104895422,Home in Waiheke Island · 2 bedrooms · 3 beds · 1 bath,234.0,Entire home/apt,4,2,,0,,Auckland,-36.7941,175.04159,Stay Waiheke,$234.00
l765643712575070869,Home in Raglan · 1 bedroom · 1 bed · Half-bath,117.0,Entire home/apt,2,1,5.0,2,2022-12-15,Waikato District,-37.80168,174.8788,Teresa,$117.00
l21058739,Guest suite in Auckland · ★4.95 · 1 bedroom · 1 bed · 1 bath,110.0,Entire home/apt,2,1,4.95,595,2023-09-02,Auckland,-36.89632,174.81852,David & Jacqui,$110.00
l17308173,Cottage in Arrowtown · ★4.96 · 3 bedrooms · 5 beds · 2 baths,425.0,Entire home/apt,8,3,4.96,23,2023-07-09,Queenstown-Lakes District,-44.9612,168.81149,Maureen,$425.00
l929067597788740619,Home in Karaka · ★New · 4 bedrooms · 4 beds · 2 baths,279.0,Entire home/apt,8,2,4.5,2,2023-09-02,Auckland,-37.14268,174.88406,WorX Holidays,$279.00
l53788169,Townhouse in Hamilton · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,104.0,Private room,1,1,4.64,14,2023-07-16,Hamilton City,-37.79401,175.24983,Priyadarshani,$104.00
l53449809,Guesthouse in Wainui · 2 bedrooms · 3 beds · 1 bath,225.0,Entire home/apt,3,2,,0,,Auckland,-36.59219,174.63016000000005,Lijlanie,$225.00
l963179992083498159,Rental unit in Wellington · ★New · 2 bedrooms · 2 beds · 1 bath,150.0,Entire home/apt,4,5,,0,,Wellington City,-41.29823,174.76959,Karen,$150.00
l49532530,Home in Te Anau · ★4.82 · 3 bedrooms · 5 beds · 1 bath,200.0,Entire home/apt,6,1,4.82,193,2023-08-29,Southland District,-45.41081,167.71708999999996,Craig,$200.00
l46301262,Rental unit in Christchurch · ★4.91 · 1 bedroom · 1 bed · 1 bath,119.0,Entire home/apt,2,1,4.91,299,2023-08-20,Christchurch City,-43.52973,172.64511000000005,J,$119.00
l726213109324478581,Guest suite in Hastings · ★4.91 · 1 bedroom · 1 bed · 1 bath,94.0,Entire home/apt,2,1,4.91,58,2023-09-01,Hastings District,-39.62914,176.83751,Michelle,$94.00
l25432912,Rental unit in Cardrona · ★4.77 · 1 bedroom · 2 beds · 1 bath,131.0,Entire home/apt,4,1,4.77,156,2023-08-24,Queenstown-Lakes District,-44.88327,169.00153,Dougall & Lisa,$131.00
l53099648,Guest suite in Lake Hayes · ★4.88 · 1 bedroom · 2 beds · 1 private bath,130.0,Private room,2,1,4.88,8,2023-02-06,Queenstown-Lakes District,-44.99729537963867,168.7726593017578,Paula,$130.00
l37998711,Rental unit in Wanaka · ★5.0 · 2 bedrooms · 3 beds · 2 baths,460.0,Entire home/apt,4,2,5.0,5,2023-05-09,Queenstown-Lakes District,-44.69792,169.13671000000005,Te Wanaka Lodge,$460.00
l603219924157015262,Vacation home in Raetihi · ★4.83 · 4 bedrooms · 5 beds · 1 bath,214.0,Entire home/apt,8,2,4.83,6,2023-08-26,Ruapehu District,-39.4307546,175.27202490000005,Ebony,$214.00
l46400845,Rental unit in Nelson · ★4.88 · 3 bedrooms · 4 beds · 3 baths,254.0,Entire home/apt,6,2,4.88,16,2023-06-26,Nelson City,-41.2675,173.26435,"Mara, Ola, Jarrod & Rob.",$254.00
l53557921,Vacation home in Bay of Plenty · 4 bedrooms · 5 beds · 2 baths,575.0,Entire home/apt,8,7,5.0,1,2022-01-13,Tauranga City,-37.65654,176.20915,Jennifer,$575.00
l47993745,Cottage in Hahei · ★4.75 · 1 bedroom · 3 beds · 1.5 baths,150.0,Entire home/apt,5,2,4.75,28,2023-08-18,Thames-Coromandel District,-36.8405,175.80243000000004,Sarah And Todd,$150.00
l43948767,Hostel in Auckland · ★5.0 · 1 bedroom · 8 beds · 2 shared baths,55.0,Shared room,1,1,5.0,3,2023-02-24,Auckland,-36.85032,174.76312,Attic,$55.00
l16368658,Home in Red Beach · ★4.78 · 1 bedroom · 1 bed · 2 baths,38.0,Private room,2,1,4.78,51,2019-06-06,Auckland,-36.60176,174.6887,Dani,$38.00
l24162832,Home in Taupo · ★4.94 · 3 bedrooms · 4 beds · 1 bath,250.0,Entire home/apt,6,2,4.94,31,2023-07-08,Taupo District,-38.70703,176.01896000000005,Kahu,$250.00
l787131240128654817,Rental unit in Queenstown · ★4.95 · 2 bedrooms · 3 beds · 2 baths,398.0,Entire home/apt,6,2,4.95,19,2023-08-26,Queenstown-Lakes District,-45.0220299,168.7019647,Ray,$398.00
l582949312690097000,Bus in Murchison · ★4.97 · 3 beds · 1 bath,160.0,Entire home/apt,4,1,4.97,63,2023-08-09,Tasman District,-41.797462463378906,172.3261260986328,Dee,$160.00
l15045491,Rental unit in Queenstown · ★4.81 · 2 bedrooms · 2 beds · 1 bath,371.0,Entire home/apt,4,3,4.81,312,2023-08-19,Queenstown-Lakes District,-45.02238,168.70184,Eve,$371.00
l46900108,Home in Albert Town · 3 bedrooms · 6 beds · 2 baths,675.0,Entire home/apt,7,3,5.0,2,2022-07-21,Queenstown-Lakes District,-44.68065,169.17782,Anne,$675.00
l40841461,Home in Paraparaumu · ★4.86 · 4 bedrooms · 6 beds · 2 baths,280.0,Entire home/apt,8,3,4.86,37,2023-04-16,Kapiti Coast District,-40.89577,174.98005,Penny,$280.00
l764783365936787809,Home in Ruakākā · 1 bedroom · 3 beds · 1 bath,195.0,Entire home/apt,4,2,5.0,1,2023-04-08,Whangarei District,-35.88358,174.45141999999996,Bachcare,$195.00
l544272321884946997,Townhouse in Christchurch · ★4.95 · 1 bedroom · 1 bed · 1 bath,108.0,Entire home/apt,2,1,4.95,82,2023-08-02,Christchurch City,-43.53148,172.64991,Min,$108.00
l716217975072083940,Villa in Upper Hutt · ★4.88 · 4 bedrooms · 4 beds · 1 bath,157.0,Entire home/apt,7,1,4.88,33,2023-08-31,Upper Hutt City,-41.12631,175.06148000000005,Tania,$157.00
l963293749087316808,Rental unit in Auckland · ★New · 1 bedroom · 2 beds · 1 bath,102.0,Entire home/apt,4,1,,0,,Auckland,-36.8567104,174.7669937,Mingxia,$102.00
l729983547100944879,Guest suite in Nelson · ★4.97 · 1 bedroom · 1 bed · 1 bath,122.0,Entire home/apt,2,2,4.97,87,2023-09-03,Nelson City,-41.27151,173.28906,Jasmine,$122.00
l33495592,Train in Upper Hutt · ★4.86 · 1 bedroom · 2 beds · 1 bath,113.0,Entire home/apt,3,1,4.86,301,2023-08-23,Upper Hutt City,-41.19288,175.03315,Carolann,$113.00
l877280219868813632,Home in Whangārei · 1 bedroom · 1 bed · 1 bath,130.0,Entire home/apt,2,1,5.0,1,2023-06-10,Whangarei District,-35.72644000000001,174.35754,Tiny Away NZ,$130.00
l706790374066312341,Vacation home in Fox Glacier · ★4.92 · 1 bedroom · 1 bed · 1 bath,250.0,Entire home/apt,2,1,4.92,13,2023-08-29,Westland District,-43.46349714631645,170.00396822448516,Olivia,$250.00
l5511177,Bed and breakfast in Port Levy · ★4.99 · 1 bedroom · 1 bed · 1 private bath,150.0,Hotel room,2,1,4.99,166,2023-08-07,Christchurch City,-43.64815,172.8192,Verity,$150.00
l18604328,Train in Marsden · ★4.99 · 1 bedroom · 1 bed · 1 bath,145.0,Entire home/apt,2,1,4.99,435,2023-04-30,Grey District,-42.52526,171.18651,Sarah And David,$145.00
l24653893,Home in Rolleston · ★4.95 · 5 bedrooms · 6 beds · 2.5 baths,685.0,Entire home/apt,9,2,4.95,37,2023-06-08,Selwyn District,-43.59344,172.4001,Crystal,$685.00
l42161476,Home in Blenheim · ★4.92 · 3 bedrooms · 4 beds · 2 baths,280.0,Entire home/apt,5,2,4.92,38,2023-06-04,Marlborough District,-41.52816,173.95376000000005,Greg And Jan,$280.00
l799734758412261701,Townhouse in Wellington · ★4.89 · 3 bedrooms · 4 beds · 1.5 baths,213.0,Entire home/apt,6,2,4.89,27,2023-08-25,Wellington City,-41.273995,174.77355680000005,Manda,$213.00
l43499055,Townhouse in Lake Tekapo · ★4.60 · 3 bedrooms · 4 beds · 3 baths,385.0,Entire home/apt,6,1,4.6,94,2023-07-13,Mackenzie District,-44.00906,170.47271,Stay @ Tekapo,$385.00
l37947691,Rental unit in Christchurch · ★4.66 · 1 bedroom · 4 beds · 2 baths,350.0,Entire home/apt,6,1,4.66,45,2023-02-25,Christchurch City,-43.51855,172.62526,Vincent,$350.00
l42919057,Guest suite in Whangārei · ★4.93 · 1 bedroom · 1 bed · 1 bath,109.0,Entire home/apt,2,1,4.93,164,2023-08-24,Whangarei District,-35.76874,174.36786999999995,Wilma,$109.00
l27838965,Cottage in Waihi Beach · ★4.94 · 2 bedrooms · 3 beds · 1 bath,200.0,Entire home/apt,5,1,4.94,124,2023-08-26,Western Bay of Plenty District,-37.40907,175.9419,Terence,$200.00
l14829077,Farm stay in Lumsden · ★4.98 · 1 bedroom · 1 bed · 1 private bath,110.0,Private room,2,1,4.98,262,2023-06-05,Southland District,-45.73733,168.43493999999995,Gabriela,$110.00
l721863006321965124,Home in Mount Maunganui · ★5.0 · 4 bedrooms · 6 beds · 1.5 baths,282.0,Entire home/apt,10,1,5.0,28,2023-08-26,Tauranga City,-37.67351,176.2273,Jane,$282.00
l810208049405962161,Home in Motueka · ★4.89 · 2 bedrooms · 2 beds · 1 bath,245.0,Entire home/apt,3,2,4.89,9,2023-06-24,Tasman District,-41.1147097,173.0193846,Deborah,$245.00
l46294590,Home in Athenree · ★5.0 · 5 bedrooms · 5 beds · 3 baths,650.0,Entire home/apt,8,5,5.0,3,2022-12-31,Western Bay of Plenty District,-37.44421,175.9629,Brenna,$650.00
l909714060645555582,Rental unit in Auckland · 2 bedrooms · 2 beds · 1 bath,257.0,Entire home/apt,4,2,,0,,Auckland,-36.866229170185655,174.76245788554334,Gordon,$257.00
l46073586,Home in Ngunguru · ★4.91 · 4 bedrooms · 5 beds · 2 baths,696.0,Entire home/apt,9,2,4.91,34,2023-04-16,Whangarei District,-35.62694000000001,174.51102,Mark,$696.00
l26041544,Serviced apartment in Auckland · ★4.89 · 1 bedroom · 1 bed · 1 private bath,329.0,Hotel room,4,1,4.89,18,2023-07-08,Auckland,-36.78883,175.08162,Christina,$329.00
l593743418501253473,Home in Wanaka · ★4.83 · 4 bedrooms · 7 beds · 2 baths,394.0,Entire home/apt,10,2,4.83,6,2022-08-26,Queenstown-Lakes District,-44.67549,169.13171,Bachcare,$394.00
l24806627,Home in Muriwai · ★4.83 · 3 bedrooms · 4 beds · 2 baths,850.0,Entire home/apt,5,3,4.83,6,2019-04-28,Auckland,-36.82565,174.45163,Leah,$850.00
l892231066693549460,Home in Pukekohe · 2 bedrooms · 3 beds · 1 bath,129.0,Entire home/apt,4,2,5.0,2,2023-08-31,Auckland,-37.21009,174.89273,Lynn,$129.00
l656171822167655966,Home in Taupō · ★4.83 · 3 bedrooms · 3 beds · 1 bath,267.0,Entire home/apt,6,2,4.83,30,2023-07-15,Taupo District,-38.68271,176.08697,Great Lake Stays,$267.00
l785213211791224793,Rental unit in Auckland · ★4.64 · 2 bedrooms · 3 beds · 1 bath,149.0,Entire home/apt,5,3,4.64,22,2023-07-15,Auckland,-36.90494,174.67801,Ken,$149.00
l49165815,Guest suite in Kinloch · ★5.0 · 1 bedroom · 1 bed · 1 private bath,250.0,Private room,2,1,5.0,9,2023-08-13,Taupo District,-38.65521,175.99562,Peter,$250.00
l41009922,Home in Wellington · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,90.0,Private room,2,2,4.88,58,2023-08-05,Wellington City,-41.2616,174.78368999999995,Vinh,$90.00
l12887293,Rental unit in Auckland · ★5.0 · 1 bedroom · 1 bed · 1 bath,198.0,Entire home/apt,2,3,5.0,4,2023-05-03,Auckland,-36.84726,174.74602,Sarah,$198.00
l867811988255053402,Home in Christchurch · ★5.0 · 2 bedrooms · 3 beds · 1 bath,194.0,Entire home/apt,4,1,5.0,11,2023-08-27,Christchurch City,-43.5668503,172.7268957,Jon,$194.00
l48383091,Home in Taupo · ★4.97 · 3 bedrooms · 4 beds · 1.5 baths,162.0,Entire home/apt,6,1,4.97,74,2023-08-11,Taupo District,-38.71576,176.09296,Be My Guest,$162.00
l937243840454445396,Guesthouse in Tamahere · ★5.0 · 2 bedrooms · 2 beds · 1 bath,180.0,Entire home/apt,4,1,5.0,5,2023-08-26,Waikato District,-37.86323627723079,175.3760257846558,Wendy,$180.00
l53672950,Guest suite in Christchurch · ★4.71 · 1 bedroom · 1 bed · 1 private bath,80.0,Private room,2,1,4.71,58,2023-07-04,Christchurch City,-43.57436,172.64911,Julia,$80.00
l869716061374031448,Home in Auckland · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,65.0,Private room,2,1,4.38,8,2023-09-01,Auckland,-36.80103,174.66629,Neeraj,$65.00
l33530608,Home in Queenstown · ★4.95 · 1 bedroom · 1 bed · 1 private bath,120.0,Private room,2,2,4.95,59,2023-08-26,Queenstown-Lakes District,-45.04515,168.62545,Kevin,$120.00
l37398216,Bungalow in Pokeno · 1 bedroom · 2 beds · 1 private bath,199.0,Private room,2,1,5.0,1,2019-11-10,Waikato District,-37.25267,175.01775,Catherine,$199.00
l846489149187652336,Home in Pataua North · 2 bedrooms · 4 beds · 1 bath,236.0,Entire home/apt,5,2,5.0,1,2023-07-19,Whangarei District,-35.7114027,174.521625,Penny,$236.00
l617768980815326751,Camper/RV in Ahipara · ★4.0 · 1 bedroom · 2 beds · 1 bath,250.0,Entire home/apt,3,1,4.0,4,2023-04-26,Far North District,-35.17538,173.13968,Jo,$250.00
l811802118203682146,Home in Christchurch · ★4.93 · 1 bedroom · 1 bed · 1 bath,121.0,Entire home/apt,2,1,4.93,40,2023-08-20,Christchurch City,-43.54641,172.60853999999995,Jenny,$121.00
l17555736,Home in Auckland · 5 bedrooms · 6 beds · 3 baths,750.0,Entire home/apt,10,7,,0,,Auckland,-36.75816,174.76443,Andrew,$750.00
l888006615796345895,Rental unit in Auckland · ★5.0 · 1 bedroom · 1 bed · 1 bath,155.0,Entire home/apt,2,3,5.0,3,2023-08-11,Auckland,-36.85564,174.72937,Helen,$155.00
l31059363,Home in Tata Beach · ★4.85 · 3 bedrooms · 7 beds · 2 baths,410.0,Entire home/apt,10,6,4.85,14,2023-01-05,Tasman District,-40.82303,172.91246,Ruth,$410.00
